Id,LotArea,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Foundation,BsmtExposure,TotalBsmtSF,Heating,CentralAir,LowQualFinSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,Fence,YrSold,SalePrice
820,6371,AllPub,Inside,TwnhsE,1Story,7,2009,2010,PConc,Mn,1358,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2010,224000
821,7226,AllPub,CulDSac,1Fam,2Story,7,2003,2003,PConc,No,798,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2008,183000
822,6000,AllPub,Inside,2fmCon,1Story,4,1953,1953,CBlock,No,936,GasA,N,0,1,0,2,1,4,0,Detchd,2,Y,0,NA,2009,93000
823,12394,AllPub,Corner,1Fam,2Story,7,2003,2003,PConc,Gd,847,GasA,Y,0,2,1,3,1,7,1,BuiltIn,2,Y,0,NA,2007,225000
824,9900,AllPub,Inside,1Fam,1.5Fin,6,1940,1950,BrkTil,No,778,GasA,Y,0,2,0,3,1,7,1,Detchd,1,Y,0,GdWo,2009,139500
825,11216,AllPub,Inside,1Fam,1Story,8,2006,2006,PConc,No,1489,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2006,232600
826,14803,AllPub,Inside,1Fam,1Story,10,2007,2008,PConc,Av,2078,GasA,Y,0,2,0,2,1,7,1,Attchd,3,Y,0,NA,2008,385000
827,6130,AllPub,Inside,1Fam,1.5Unf,5,1924,1950,BrkTil,No,784,GasA,Y,0,1,0,2,1,5,0,NA,0,Y,0,NA,2008,109500
828,8529,AllPub,Inside,1Fam,1Story,7,2001,2001,PConc,No,1454,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2009,189000
829,28698,AllPub,CulDSac,1Fam,2Story,5,1967,1967,PConc,Gd,1013,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2009,185000
830,2544,AllPub,Inside,Twnhs,2Story,7,2005,2005,PConc,No,600,GasA,Y,80,2,1,2,1,4,0,Detchd,2,Y,0,NA,2006,147400
831,11900,AllPub,Corner,1Fam,1Story,6,1957,1957,CBlock,No,1392,GasA,Y,0,1,1,3,1,6,2,Attchd,2,Y,0,NA,2008,166000
832,3180,AllPub,Inside,TwnhsE,2Story,7,2005,2005,PConc,No,600,GasA,Y,80,2,1,2,1,4,0,Detchd,2,Y,0,NA,2006,151000
833,9548,AllPub,CulDSac,1Fam,2Story,7,2003,2003,PConc,No,941,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2010,237000
834,10004,AllPub,Inside,1Fam,1Story,6,1964,1964,CBlock,No,1516,GasA,Y,0,1,1,3,1,6,0,Attchd,2,Y,0,NA,2009,167000
835,7875,AllPub,Inside,1Fam,1Story,5,1961,1961,CBlock,No,1144,GasA,Y,0,1,0,3,1,6,0,Attchd,2,Y,0,GdWo,2008,139950
836,9600,AllPub,Inside,1Fam,1Story,4,1950,1995,CBlock,No,1067,GasA,Y,0,2,0,2,1,4,0,Attchd,2,Y,0,NA,2010,128000
837,8100,AllPub,Inside,1Fam,1Story,5,1948,1973,BrkTil,No,1559,GasA,Y,0,1,0,2,1,5,0,Detchd,2,Y,0,GdWo,2007,153500
838,1680,AllPub,Inside,Twnhs,2Story,6,1973,1973,CBlock,No,483,GasA,Y,0,1,1,2,1,5,0,Detchd,1,Y,0,NA,2008,100000
839,9525,AllPub,Inside,1Fam,1Story,5,1995,2006,PConc,No,1099,GasA,Y,0,1,1,3,1,6,0,Attchd,1,Y,0,NA,2008,144000
840,11767,AllPub,Inside,1Fam,1.5Fin,5,1946,1995,CBlock,No,768,GasA,Y,0,1,0,3,1,6,0,Detchd,1,Y,0,NA,2008,130500
841,12155,AllPub,Inside,1Fam,2Story,6,1925,1950,BrkTil,No,672,GasA,N,0,2,0,4,1,7,0,Detchd,1,P,0,NA,2008,140000
842,10440,AllPub,Inside,1Fam,2Story,5,1904,2002,PConc,No,650,GasA,Y,0,2,0,3,1,8,1,Detchd,2,P,0,NA,2008,157500
843,9020,AllPub,Inside,1Fam,SLvl,6,1966,1966,CBlock,Gd,1127,GasA,Y,0,1,1,3,1,6,0,Attchd,2,Y,0,GdPrv,2008,174900
844,8000,AllPub,Corner,Duplex,1Story,5,1961,1961,CBlock,No,1800,GasA,N,0,2,0,6,2,10,0,NA,0,Y,0,NA,2007,141000
845,12665,AllPub,Inside,1Fam,1.5Fin,5,1915,1950,BrkTil,Mn,876,GasA,Y,0,1,1,4,1,7,1,Detchd,3,Y,0,NA,2008,153900
846,16647,AllPub,CulDSac,1Fam,SFoyer,5,1975,1981,CBlock,Gd,1390,GasA,Y,0,2,0,3,1,6,2,Basment,2,Y,0,NA,2007,171000
847,9317,AllPub,Inside,1Fam,2Story,7,1993,1993,PConc,No,740,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2009,213000
848,15523,AllPub,CulDSac,1Fam,1Story,5,1972,1972,CBlock,Av,864,GasA,Y,0,1,0,3,1,5,1,Attchd,1,Y,0,NA,2009,133500
849,45600,AllPub,Inside,1Fam,1.5Fin,6,1908,1997,BrkTil,No,907,GasA,Y,0,3,0,5,1,10,1,Detchd,2,Y,0,NA,2008,240000
850,9600,AllPub,FR2,1Fam,SLvl,6,1976,1994,CBlock,No,528,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2007,187000
851,4435,AllPub,Inside,TwnhsE,1Story,6,2003,2003,PConc,Av,848,GasA,Y,0,1,0,1,1,3,0,Attchd,2,Y,0,NA,2007,131500
852,3196,AllPub,Inside,TwnhsE,1Story,8,2003,2003,PConc,Gd,1273,GasA,Y,0,2,0,2,1,7,1,Attchd,2,Y,0,NA,2006,215000
853,7128,AllPub,Inside,1Fam,2.5Unf,7,1941,1950,CBlock,No,918,GasA,Y,0,2,0,4,1,7,2,Detchd,1,Y,0,MnPrv,2007,164000
854,12095,AllPub,Corner,1Fam,SLvl,6,1964,1964,CBlock,Gd,1127,GasA,Y,0,1,1,3,1,7,1,Attchd,2,Y,0,MnPrv,2009,158000
855,17920,AllPub,Inside,1Fam,1Story,5,1955,1974,CBlock,Mn,1763,GasA,Y,0,1,1,3,1,6,1,Attchd,2,Y,0,NA,2006,170000
856,6897,AllPub,Corner,1Fam,1Story,5,1962,2010,CBlock,No,1040,GasA,Y,0,1,1,3,1,6,0,Detchd,1,Y,0,NA,2010,127000
857,10970,AllPub,Inside,1Fam,SLvl,6,1978,1978,CBlock,Gd,940,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,MnPrv,2008,147000
858,8125,AllPub,Inside,1Fam,2Story,6,1994,1995,PConc,No,702,GasA,Y,0,2,1,3,1,6,1,Attchd,2,Y,0,NA,2009,174000
859,10400,AllPub,Inside,1Fam,1Story,7,1976,1976,CBlock,No,1090,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,MnPrv,2009,152000
860,11029,AllPub,Corner,1Fam,2Story,6,1968,1984,CBlock,Mn,1054,GasA,Y,0,2,1,4,1,9,1,Attchd,2,Y,0,NA,2006,250000
861,7642,AllPub,Corner,1Fam,1.5Fin,7,1918,1998,BrkTil,No,912,GasA,Y,0,1,1,3,1,7,1,Detchd,1,Y,0,GdPrv,2007,189950
862,11625,AllPub,Inside,2fmCon,1Story,5,1965,1965,PConc,Mn,1039,GasA,Y,0,1,1,3,1,6,0,Attchd,2,Y,0,NA,2010,131500
863,9672,AllPub,Corner,1Fam,1Story,6,1984,1985,PConc,No,1040,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,GdPrv,2010,152000
864,7931,AllPub,Inside,1Fam,1Story,5,1959,1959,CBlock,No,1148,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,GdPrv,2009,132500
865,8640,AllPub,Inside,1Fam,1Story,7,2007,2008,PConc,No,1372,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2008,250580
866,8750,AllPub,Inside,1Fam,1Story,5,1970,1970,CBlock,No,1002,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,MnPrv,2009,148500
867,10656,AllPub,Inside,1Fam,1Story,8,2006,2007,PConc,Av,1638,GasA,Y,0,2,0,3,1,6,1,Attchd,3,Y,0,NA,2007,248900
868,6970,AllPub,Corner,1Fam,1Story,4,1961,1961,CBlock,No,1040,GasA,Y,0,1,1,3,1,5,0,Attchd,2,Y,0,NA,2007,129000
869,14762,AllPub,Corner,1Fam,2Story,5,1948,1950,Slab,NA,0,GasA,Y,53,2,0,2,1,7,1,Attchd,2,P,0,NA,2006,169000
870,9938,AllPub,Inside,1Fam,2Story,7,1993,1994,PConc,No,1050,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,GdPrv,2010,236000
871,6600,AllPub,Inside,1Fam,1Story,5,1962,1962,CBlock,No,894,GasA,N,0,1,0,2,1,5,0,Detchd,1,Y,0,NA,2009,109500
872,8750,AllPub,Inside,1Fam,2Story,6,1998,1998,PConc,No,804,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2010,200500
873,8892,AllPub,Corner,1Fam,1Story,5,1953,1996,Stone,Av,105,GasA,Y,0,1,0,3,1,5,0,Attchd,2,Y,0,GdWo,2008,116000
874,12144,AllPub,Inside,1Fam,1Story,5,1949,1950,CBlock,No,832,GasA,Y,232,1,0,3,1,6,1,Attchd,1,Y,0,NA,2009,133000
875,5720,AllPub,Inside,1Fam,1.5Fin,5,1941,1950,CBlock,No,676,GasA,Y,0,1,1,3,1,5,0,Detchd,1,Y,0,NA,2009,66500
876,9000,AllPub,Inside,1Fam,2Story,8,2007,2007,PConc,Av,1184,GasA,Y,0,2,1,4,1,11,1,BuiltIn,2,Y,0,NA,2007,303477
877,25286,AllPub,Inside,1Fam,1Story,4,1963,1963,PConc,Gd,1064,GasA,Y,0,1,0,3,1,5,0,Attchd,2,Y,0,NA,2007,132250
878,8834,AllPub,Inside,1Fam,2Story,9,2004,2005,PConc,No,1462,GasA,Y,0,2,1,4,1,10,1,Attchd,3,Y,0,NA,2009,350000
879,11782,AllPub,Inside,1Fam,SFoyer,5,1961,1995,CBlock,Av,1109,GasA,Y,0,1,0,3,1,6,0,Detchd,2,Y,0,MnPrv,2010,148000
880,7000,AllPub,CulDSac,1Fam,1Story,5,1978,2005,CBlock,No,864,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,GdWo,2009,136500
881,7024,AllPub,Inside,1Fam,1Story,5,2005,2006,PConc,No,1090,GasA,Y,0,1,1,2,1,5,0,Attchd,2,Y,0,NA,2007,157000
882,13758,AllPub,CulDSac,1Fam,1.5Fin,7,1990,1991,CBlock,Mn,1156,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2007,187500
883,9636,AllPub,Corner,1Fam,2Story,6,1992,1993,PConc,No,808,GasA,Y,0,2,1,3,1,7,1,BuiltIn,2,Y,0,MnPrv,2009,178000
884,6204,AllPub,Inside,1Fam,2.5Fin,4,1912,1950,PConc,No,795,GasA,N,481,1,0,5,1,10,0,Detchd,1,Y,0,NA,2006,118500
885,7150,AllPub,Inside,1Fam,1Story,5,1967,1967,CBlock,No,892,GasA,Y,0,1,0,3,1,5,0,Attchd,1,Y,0,GdWo,2009,100000
886,5119,AllPub,CulDSac,TwnhsE,1Story,9,1999,2000,PConc,Av,1698,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2008,328900
887,8393,AllPub,Corner,Duplex,1Story,5,1959,2005,CBlock,No,1626,GasA,Y,0,2,0,4,2,8,0,Attchd,2,Y,0,NA,2006,145000
888,16466,AllPub,Inside,1Fam,1.5Fin,5,1955,1955,PConc,No,816,GasA,Y,0,1,1,3,1,8,0,Attchd,1,Y,0,NA,2008,135500
889,15865,AllPub,Inside,1Fam,1Story,8,1970,1970,PConc,Gd,2217,GasA,Y,0,2,0,4,1,8,1,Attchd,2,Y,0,NA,2007,268000
890,12160,AllPub,Inside,1Fam,1Story,6,1953,1953,CBlock,No,1505,GasA,Y,0,1,0,2,1,6,1,Attchd,2,Y,0,NA,2009,149500
891,8064,AllPub,Corner,1Fam,1.5Fin,5,1949,2006,CBlock,Mn,672,GasA,Y,0,1,0,3,1,6,1,Detchd,2,Y,0,MnPrv,2007,122900
892,11184,AllPub,Inside,1Fam,2Story,6,1978,1978,CBlock,No,918,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2009,172500
893,8414,AllPub,Inside,1Fam,1Story,6,1963,2003,CBlock,No,1059,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,MnPrv,2006,154500
894,13284,AllPub,Inside,1Fam,1Story,5,1954,1954,PConc,Mn,1383,GasA,Y,0,1,0,3,1,6,1,Attchd,1,Y,0,GdPrv,2008,165000
895,7018,AllPub,Inside,Duplex,1Story,5,1979,1979,Slab,NA,0,GasA,Y,0,2,0,4,2,8,0,Attchd,2,Y,0,NA,2009,118858
896,7056,AllPub,Inside,1Fam,2Story,6,1963,1963,CBlock,No,780,GasA,Y,0,1,1,4,1,8,1,Attchd,2,Y,0,NA,2008,140000
897,8765,AllPub,Inside,1Fam,1Story,4,1936,1950,BrkTil,No,951,GasA,N,0,1,0,2,1,6,0,Detchd,1,Y,0,NA,2006,106500
898,7018,AllPub,Inside,Duplex,2Story,5,1979,1979,Slab,NA,0,GasA,Y,0,2,0,6,2,12,0,Detchd,2,Y,0,NA,2009,142953
899,12919,AllPub,Inside,1Fam,1Story,9,2009,2010,PConc,Gd,2330,GasA,Y,0,2,1,2,1,11,2,Attchd,3,Y,0,NA,2010,611657
900,6993,AllPub,Inside,1Fam,1Story,5,1961,1994,CBlock,No,912,GasA,Y,0,1,0,3,1,6,1,Attchd,1,Y,0,NA,2006,135000
901,7340,AllPub,Inside,1Fam,1Story,4,1971,1971,CBlock,No,858,GasA,Y,0,1,0,2,1,4,0,Detchd,1,Y,0,NA,2007,110000
902,8712,AllPub,Inside,1Fam,1Story,5,1957,2000,CBlock,Mn,992,GasA,Y,0,1,0,2,1,5,0,Detchd,1,Y,0,NA,2009,153000
903,7875,AllPub,Inside,1Fam,2Story,7,2003,2003,PConc,No,783,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2006,180000
904,14859,AllPub,CulDSac,1Fam,1Story,7,2006,2006,PConc,No,1670,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2006,240000
905,6173,AllPub,Inside,1Fam,1Story,5,1967,1967,CBlock,No,876,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,MnPrv,2007,125500
906,9920,AllPub,Inside,1Fam,1Story,5,1954,1954,CBlock,No,1056,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,MnPrv,2010,128000
907,13501,AllPub,Corner,1Fam,1Story,8,2006,2006,PConc,No,1623,GasA,Y,0,2,0,3,1,8,1,Attchd,3,Y,0,NA,2007,255000
908,11500,AllPub,Inside,1Fam,1.5Fin,7,1936,1987,CBlock,No,1017,GasA,Y,0,1,1,3,1,6,1,Attchd,1,Y,0,NA,2006,250000
909,8885,AllPub,Inside,1Fam,1Story,5,1983,1983,CBlock,Av,864,GasA,Y,0,1,0,2,1,5,0,Attchd,2,Y,0,MnPrv,2006,131000
910,12589,AllPub,Inside,1Fam,2Story,6,2005,2005,PConc,No,742,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2009,174000
911,11600,AllPub,Corner,Duplex,2Story,5,1960,1960,CBlock,No,1105,GasA,Y,0,2,0,5,2,12,0,Detchd,2,Y,0,NA,2010,154300
912,9286,AllPub,CulDSac,1Fam,1Story,5,1977,1989,CBlock,Av,1268,GasA,Y,0,1,1,3,1,5,0,Detchd,1,Y,0,NA,2009,143500
913,6120,AllPub,Inside,1Fam,1Story,5,1925,1950,BrkTil,No,768,GasA,N,0,1,0,3,1,6,0,Detchd,1,Y,0,MnPrv,2006,88000
914,6270,AllPub,Inside,Duplex,2Story,5,1949,1950,CBlock,No,1001,GasA,N,0,2,0,4,2,8,0,2Types,3,Y,0,NA,2007,145000
915,3000,AllPub,Inside,TwnhsE,2Story,6,2009,2009,PConc,Av,612,GasA,Y,0,2,1,2,1,4,0,Detchd,2,Y,0,NA,2009,173733
916,2001,AllPub,Inside,Twnhs,2Story,4,1970,1970,CBlock,No,546,GasA,Y,0,1,1,3,1,6,0,Attchd,1,Y,0,NA,2007,75000
917,9000,AllPub,Inside,1Fam,1Story,2,1949,1950,CBlock,Av,480,GasA,N,0,0,0,1,1,4,0,Detchd,1,Y,0,NA,2006,35311
918,17140,AllPub,Inside,1Fam,1Story,4,1956,1956,CBlock,No,1134,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2009,135000
919,13125,AllPub,Corner,1Fam,2Story,7,1991,1991,PConc,Mn,1104,GasA,Y,0,2,1,4,1,8,1,Attchd,3,Y,0,GdPrv,2007,238000
920,11029,AllPub,Corner,1Fam,1Story,6,1958,2002,CBlock,No,1184,GasA,Y,0,1,0,3,1,6,1,Attchd,2,Y,0,NA,2008,176500
921,8462,AllPub,Inside,1Fam,2Story,6,1994,1994,PConc,No,928,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2007,201000
922,8777,AllPub,Inside,Duplex,1.5Fin,5,1900,2003,CBlock,No,1272,GasA,Y,0,2,2,4,2,9,0,NA,0,N,0,GdPrv,2008,145900
923,10237,AllPub,Inside,1Fam,1Story,6,2005,2006,PConc,No,1316,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2006,169990
924,8012,AllPub,Inside,TwnhsE,1Story,6,1993,1994,PConc,No,1604,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2008,193000
925,10240,AllPub,Inside,1Fam,1Story,6,1980,1980,CBlock,No,1686,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2006,207500
926,15611,AllPub,Corner,1Fam,1Story,5,1977,1977,PConc,Av,1126,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2008,175000
927,11999,AllPub,Inside,1Fam,2Story,8,2003,2004,PConc,No,1181,GasA,Y,0,2,1,4,1,10,1,BuiltIn,3,Y,0,NA,2007,285000
928,9900,AllPub,Inside,1Fam,2Story,7,1968,1968,CBlock,No,832,GasA,Y,0,2,1,4,1,9,1,Attchd,2,Y,0,GdPrv,2008,176000
929,11838,AllPub,Inside,1Fam,1Story,8,2001,2001,PConc,Av,1753,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2009,236500
930,13006,AllPub,Corner,1Fam,2Story,7,1997,1997,PConc,No,964,GasA,Y,0,2,1,4,1,8,1,BuiltIn,2,Y,0,NA,2006,222000
931,8925,AllPub,Inside,1Fam,1Story,8,2007,2007,PConc,Av,1466,GasA,Y,0,2,0,3,1,7,0,Attchd,3,Y,0,NA,2009,201000
932,9100,AllPub,Inside,1Fam,1Story,5,1965,1965,CBlock,No,925,GasA,Y,0,1,0,2,1,5,0,Detchd,1,Y,0,GdWo,2009,117500
933,11670,AllPub,Corner,1Fam,1Story,9,2006,2006,PConc,No,1905,GasA,Y,0,2,0,3,1,8,1,Attchd,3,Y,0,NA,2007,320000
934,8487,AllPub,FR2,1Fam,1Story,7,2004,2004,PConc,Av,1500,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2009,190000
935,27650,AllPub,Inside,1Fam,1Story,7,1960,2007,CBlock,Gd,585,GasA,Y,0,2,0,4,1,9,1,Attchd,2,Y,0,NA,2008,242000
936,5825,AllPub,Inside,1Fam,1Story,4,1926,1953,PConc,Mn,600,GasA,Y,0,1,0,1,1,5,0,Detchd,2,Y,0,NA,2006,79900
937,10083,AllPub,Inside,1Fam,1Story,7,2003,2003,PConc,No,1176,GasA,Y,0,2,0,2,1,5,0,Attchd,2,Y,0,NA,2009,184900
938,9675,AllPub,Inside,1Fam,2Story,7,2005,2005,PConc,Mn,1113,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2009,253000
939,8760,AllPub,Inside,1Fam,2Story,7,2006,2006,PConc,Mn,1391,GasA,Y,0,2,1,3,1,7,0,Attchd,3,Y,0,NA,2006,239799
940,24090,AllPub,Inside,1Fam,2Story,7,1940,1950,CBlock,Mn,1032,GasA,Y,0,2,0,4,1,10,2,Attchd,1,Y,0,NA,2010,244400
941,12640,AllPub,Inside,Duplex,1Story,6,1976,1976,CBlock,Gd,1728,GasA,Y,0,2,0,4,2,8,0,Attchd,2,Y,0,NA,2006,150900
942,8755,AllPub,FR2,1Fam,2Story,7,1999,1999,PConc,No,992,GasA,Y,0,2,1,3,1,8,1,BuiltIn,2,Y,0,GdPrv,2009,214000
943,7711,AllPub,Inside,Duplex,1Story,4,1977,1977,PConc,Gd,1440,GasA,Y,0,2,0,4,2,8,0,NA,0,N,0,NA,2007,150000
944,25000,AllPub,Inside,Duplex,1Story,5,1967,1967,CBlock,Av,1632,GasA,Y,0,2,0,4,2,8,0,Attchd,2,P,0,NA,2007,143000
945,14375,NoSeWa,CulDSac,1Fam,SLvl,6,1958,1958,CBlock,No,819,GasA,Y,0,1,0,3,1,7,1,Basment,2,Y,0,NA,2009,137500
946,8820,AllPub,Corner,1Fam,1.5Fin,5,1890,1996,BrkTil,No,1088,GasA,Y,120,1,0,2,1,7,0,Detchd,2,Y,0,MnWw,2009,124900
947,8163,AllPub,Inside,1Fam,SLvl,5,1959,1959,CBlock,Av,1144,GasA,Y,0,1,0,3,1,6,1,Attchd,1,Y,0,NA,2006,143000
948,14536,AllPub,Inside,1Fam,1Story,8,2002,2003,PConc,Av,1616,GasA,Y,0,2,0,3,1,9,1,Attchd,3,Y,0,NA,2007,270000
949,14006,AllPub,Inside,1Fam,2Story,7,2002,2002,PConc,NA,936,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2006,192500
950,9360,AllPub,Inside,1Fam,1Story,6,1972,2006,CBlock,No,1161,GasA,Y,0,1,1,3,1,5,1,Attchd,2,Y,0,NA,2010,197500
951,7200,AllPub,Inside,1Fam,1Story,5,1950,2002,CBlock,No,864,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,NA,2007,129000
952,7800,AllPub,Corner,1Fam,1Story,5,1965,1965,CBlock,No,828,GasA,Y,0,1,0,3,1,6,0,Detchd,1,Y,0,MnPrv,2006,119900
953,7200,AllPub,Inside,1Fam,SFoyer,5,1972,2003,CBlock,Av,768,GasA,Y,0,1,0,2,1,5,0,Detchd,1,Y,0,MnPrv,2009,133900
954,11075,AllPub,Inside,1Fam,2Story,5,1969,1969,CBlock,Av,784,GasA,Y,0,2,1,4,1,7,1,Attchd,2,Y,0,MnPrv,2008,172000
955,9400,AllPub,CulDSac,Duplex,SFoyer,6,1975,1975,CBlock,Gd,945,GasA,Y,0,2,0,4,0,4,0,NA,0,Y,0,NA,2006,127500
956,7136,AllPub,Inside,Duplex,2Story,6,1946,1950,CBlock,No,979,GasA,N,0,2,0,4,2,8,0,Attchd,2,Y,0,NA,2007,145000
957,1300,AllPub,Inside,TwnhsE,2Story,6,1980,1980,CBlock,No,561,GasA,Y,0,1,1,2,1,5,1,Attchd,2,Y,0,GdPrv,2009,124000
958,7420,AllPub,Inside,1Fam,1Story,5,1962,1962,CBlock,No,1057,GasA,Y,0,1,0,3,1,6,0,Detchd,2,Y,0,NA,2007,132000
959,8450,AllPub,Inside,1Fam,1Story,7,2003,2003,PConc,Mn,1337,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2007,185000
960,2572,AllPub,FR2,Twnhs,2Story,7,1999,1999,PConc,No,696,GasA,Y,0,2,1,3,1,6,0,Detchd,2,Y,0,NA,2010,155000
961,7207,AllPub,Inside,1Fam,1Story,5,1958,2008,CBlock,Gd,858,GasA,Y,0,1,0,2,1,4,0,NA,0,Y,0,NA,2010,116500
962,12227,AllPub,Corner,1Fam,2Story,6,1977,1995,CBlock,No,1330,GasA,Y,0,2,1,4,1,11,1,Attchd,2,Y,0,NA,2008,272000
963,2308,AllPub,Corner,TwnhsE,2Story,6,1976,1976,CBlock,No,804,GasA,Y,0,2,1,3,1,7,1,Detchd,2,Y,0,NA,2007,155000
964,11923,AllPub,Corner,1Fam,1Story,9,2007,2007,PConc,No,1800,GasA,Y,0,2,0,2,1,7,0,Attchd,2,Y,0,NA,2009,239000
965,11316,AllPub,Corner,1Fam,2Story,7,2002,2003,PConc,No,817,GasA,Y,0,2,1,4,1,8,1,BuiltIn,2,Y,0,NA,2010,214900
966,10237,AllPub,Inside,1Fam,2Story,6,2005,2007,PConc,No,783,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2007,178900
967,9600,AllPub,Inside,1Fam,1.5Fin,5,1940,1950,BrkTil,No,728,GasA,Y,0,1,1,2,1,7,2,Detchd,1,Y,0,NA,2009,160000
968,7390,AllPub,Inside,1Fam,1Story,5,1955,1955,CBlock,No,1098,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2008,135000
969,5925,AllPub,Inside,1Fam,1.5Fin,3,1910,1950,BrkTil,No,600,Grav,N,0,1,0,2,1,6,0,NA,0,Y,0,GdWo,2009,37900
970,10382,AllPub,Inside,2fmCon,SLvl,6,1958,1958,CBlock,Gd,588,GasA,Y,0,1,0,2,1,6,0,Attchd,1,Y,0,NA,2006,140000
971,10800,AllPub,Inside,1Fam,1.5Fin,4,1949,1950,CBlock,No,720,GasA,N,0,1,1,4,1,6,0,NA,0,Y,0,NA,2006,135000
972,2268,AllPub,Inside,Twnhs,2Story,7,2003,2004,PConc,No,764,GasA,Y,0,2,0,2,1,6,0,BuiltIn,2,Y,0,NA,2009,173000
973,7892,AllPub,Inside,TwnhsE,1Story,6,1979,1979,CBlock,No,918,GasA,Y,0,2,0,2,1,5,1,Attchd,1,Y,0,NA,2010,99500
974,11639,AllPub,Corner,1Fam,1Story,7,2007,2008,PConc,No,1428,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2008,182000
975,11414,AllPub,Corner,1Fam,2Story,7,1910,1993,BrkTil,No,728,GasA,N,0,1,0,3,1,8,0,Detchd,2,Y,0,GdPrv,2009,167500
976,2651,AllPub,FR2,Twnhs,2Story,7,2000,2000,PConc,No,673,GasA,Y,0,2,1,3,1,6,0,Detchd,2,Y,0,NA,2006,165000
977,5900,AllPub,Inside,1Fam,1Story,4,1923,1958,PConc,No,440,GasA,Y,0,1,0,2,1,4,0,NA,0,Y,0,NA,2006,85500
978,4274,AllPub,Inside,TwnhsE,1Story,7,2006,2007,PConc,No,1241,GasA,Y,0,1,1,1,1,4,0,Attchd,2,Y,0,NA,2007,199900
979,9450,AllPub,Inside,1Fam,1Story,4,1954,1954,CBlock,No,894,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,NA,2007,110000
980,8816,AllPub,Corner,1Fam,1Story,5,1963,1963,PConc,No,1121,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,MnPrv,2009,139000
981,12122,AllPub,Corner,1Fam,SFoyer,7,1961,2007,CBlock,Av,944,GasA,Y,0,1,0,3,1,6,0,Attchd,2,Y,0,NA,2008,178400
982,12203,AllPub,Corner,1Fam,2Story,8,1998,1999,PConc,No,1225,GasA,Y,0,2,1,4,1,8,1,Attchd,3,Y,0,NA,2009,336000
983,3182,AllPub,Inside,1Fam,1Story,7,2007,2007,PConc,Av,1266,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2008,159895
